ID,Job_Title,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Avg_Salary
264,Data Analyst,3.1,"NCSOFT
3.1","San Mateo, CA","Seoul, South Korea",1001 - 5000,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,65000,120000,92.5,NCSOFT,CA,24,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,analyst,sr,M,92500
265,Associate Data Scientist/Computer Scientist,3.2,"MITRE
3.2","McLean, VA","Bedford, MA",5001 - 10000,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,60000,103000,81.5,MITRE,VA,63,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,81500
266,Business Intelligence Analyst / Developer,4.3,"Dayton Freight Lines, Inc.
4.3","Dayton, OH","Dayton, OH",1001 - 5000,1981,Company - Private,Trucking,Transportation & Logistics,$10+ billion (USD),"Old Dominion Freight, Pitt Ohio Express",0,0,53000,105000,79,"Dayton Freight Lines, Inc.",OH,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,79000
267,Lead Data Scientist,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA",5001 - 10000,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,124000,204000,164,MassMutual,MA,170,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,P,164000
268,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)",3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,131000,207000,169,Genentech,CA,45,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,P,169000
269,Senior Data Scientist,3.8,"Juniper Networks
3.8","Cupertino, CA","Sunnyvale, CA",5001 - 10000,1996,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",0,0,110000,174000,142,Juniper Networks,CA,25,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,data scientist,sr,P,142000
270,Data Analyst,2.8,"Community Action Partnership of San Luis Obispo
2.8","Parlier, CA","San Luis Obispo, CA",501 - 1000,2010,Nonprofit Organization,Social Assistance,Non-Profit,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,33000,62000,47.5,Community Action Partnership of San Luis Obispo,CA,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,47500
273,Pricipal Scientist Molecular and cellular biologist,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,52000,101000,76.5,Takeda Pharmaceuticals,MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,76500
274,Data Analyst,3.4,"TrueAccord
3.4","San Francisco, CA","San Francisco, CA",51 - 200,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,48000,90000,69,TrueAccord,CA,8,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M,69000
275,Data Analyst,4,"DRB Systems
4.0","Meridian, ID","Akron, OH",201 - 500,1984,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,34000,64000,49,DRB Systems,ID,37,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,M,49000
276,Staff Data Scientist,3.5,"Western Digital
3.5","San Jose, CA","San Jose, CA",10000+,1970,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Seagate Technology, Toshiba",0,0,132000,211000,171.5,Western Digital,CA,51,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,sr,M,171500
277,"Data Scientist (Actuary, FSA or ASA)",3.8,"Legal & General America
3.8","Frederick, MD","Frederick, MD",501 - 1000,1981,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,81000,133000,107,Legal & General America,MD,40,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,107000
278,System and Data Analyst,3.7,"Corcentric
3.7","Cherry Hill, NJ","Cherry Hill, NJ",201 - 500,1996,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,42000,76000,59,Corcentric,NJ,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,59000
281,Data Scientist,3.5,"U.Group
3.5","Indianapolis, IN","Arlington, VA",201 - 500,2019,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),"Novartis, Baxter, Pfizer",0,0,66000,111000,88.5,U.Group,IN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,88500
282,Data Engineer 5 - Contract (Remote),4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Riverton, UT","Salt Lake City, UT",10000+,2010,Nonprofit Organization,Religious Organizations,Non-Profit,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,74000,140000,107,The Church of Jesus Christ of Latter-day Saints,UT,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,107000
284,Digital Health Data Scientist,4,"Pfizer
4.0","Cambridge, MA","New York, NY",10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,63000,110000,86.5,Pfizer,MA,172,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,86500
285,Data Scientist,4.3,"SMC 3
4.3","Louisville, KY","Peachtree City, GA",51 - 200,1935,Nonprofit Organization,Logistics & Supply Chain,Transportation & Logistics,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,63000,105000,84,SMC 3,KY,86,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,84000
288,Data & Analytics Consultant (NYC),4.7,"Systems Evolution Inc.
4.7","New York, NY","Cincinnati, OH",201 - 500,1992,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,91000,138000,114.5,Systems Evolution Inc.,NY,29,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data analitics,sr,M,114500
289,Senior Scientist - Neuroscience,3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA",1001 - 5000,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,100000,190000,145,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,145000
290,Data Engineer,4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA",1001 - 5000,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),"See Tickets, TicketWeb, Vendini",0,0,62000,114000,88,Eventbrite,TN,15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,88000
291,Big Data Engineer - Chicago - Future Opportunity,4.1,"Centro
4.1","Chicago, IL","Chicago, IL",501 - 1000,2001,Company - Private,Internet,Information Technology,$100 to $500 million (USD),"Mediaocean, The Trade Desk, MediaMath",0,0,71000,129000,100,Centro,IL,20,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,100000
292,Senior Data Analyst,2.9,"National Student Clearinghouse
2.9","Herndon, VA","Herndon, VA",201 - 500,1993,Nonprofit Organization,Colleges & Universities,Education,$25 to $50 million (USD),"Ellucian, Parchment, College Board",0,0,43000,80000,61.5,National Student Clearinghouse,VA,28,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M,61500
293,Data Scientist,2.5,"comScore
2.5","Portland, OR","Reston, VA",1001 - 5000,1999,Company - Public,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Nielsen, Hitwise, Coremetrics",0,0,74000,119000,96.5,comScore,OR,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,96500
295,Survey Data Analyst,4.2,"SullivanCotter
4.2","Minneapolis, MN","Chicago, IL",201 - 500,1992,Company - Private,Consulting,Business Services,$10+ billion (USD),"Mercer, Korn Ferry, Integrated Healthcare Strategies",0,0,55000,97000,76,SullivanCotter,MN,29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,76000
296,Data Scientist,3.9,"NPD
3.9","Port Washington, NY","Port Washington, NY",1001 - 5000,1966,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,15000,16000,15.5,NPD,NY,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,15500
299,Data Scientist,4.3,"Bakery Agency
4.3","Austin, TX","Austin, TX",1001 - 5000,2010,Company - Private,Advertising & Marketing,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,61000,106000,83.5,Bakery Agency,TX,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,data scientist,sr,M,83500
300,"Risk and Analytics IT, Data Scientist",2.7,"State of Wisconsin Investment Board
2.7","Madison, WI","Madison, WI",51 - 200,1951,Government,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,91000,149000,120,State of Wisconsin Investment Board,WI,70,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,sr,M,120000
302,Data Scientist,3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,127000,199000,163,Genentech,CA,45,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,163000
305,Lead Health Data Analyst - Front End,3.4,"Blue Cross & Blue Shield of Rhode Island
3.4","Providence, RI","Providence, RI",501 - 1000,1939,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),UnitedHealth Group,0,0,74000,126000,100,Blue Cross & Blue Shield of Rhode Island,RI,82,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,100000
306,Research Scientist,3.8,"Boys Town
3.8","Omaha, NE","Omaha, NE",1001 - 5000,1917,Nonprofit Organization,Social Assistance,Non-Profit,$10+ billion (USD),"Boys & Girls Clubs of America, AdoptUSKids, Foster Care to Success",0,0,33000,72000,52.5,Boys Town,NE,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,52500
307,Medical Lab Scientist,3.6,"Tower Health
3.6","West Reading, PA","Reading, PA",5001 - 10000,2017,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Novartis, Baxter, Pfizer",1,0,17000,24000,42,Tower Health,PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,20500
308,Junior Data Analyst,3.3,"The HSC Health Care System
3.3","Washington, DC","Washington, DC",501 - 1000,1883,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,37000,63000,50,The HSC Health Care System,DC,138,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,jr,M,50000
309,sql_ Data Engineer,3.4,"Pro-Sphere Tek
3.4","Austin, TX","Alexandria, VA",201 - 500,2006,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,67000,119000,93,Pro-Sphere Tek,TX,15,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,data engineer,sr,M,93000
310,Data Scientist,3,"Ameritas Life Insurance Corp
3.0","Cincinnati, OH","Lincoln, NE",1001 - 5000,1887,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",0,0,72000,117000,94.5,Ameritas Life Insurance Corp,OH,134,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,94500
311,Senior Data Scientist,4,"Autodesk
4.0","San Francisco, CA","San Rafael, CA",5001 - 10000,1982,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),"Novartis, Baxter, Pfizer",0,0,116000,185000,150.5,Autodesk,CA,39,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,data scientist,sr,P,150500
312,Data Scientist,3.7,"Genworth
3.7","Raleigh, NC","Richmond, VA",1001 - 5000,2004,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),"MetLife, Northwestern Mutual, Prudential",0,0,78000,126000,102,Genworth,NC,17,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,data scientist,sr,M,102000
313,"Scientist, Analytical Development",4.4,"Rubius Therapeutics
4.4","Cambridge, MA","Cambridge, MA",201 - 500,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,42000,82000,62,Rubius Therapeutics,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,62000
314,Analytics Manager,4.3,"OneMagnify
4.3","Dearborn, MI","Detroit, MI",201 - 500,1967,Company - Private,Advertising & Marketing,Business Services,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,59000,116000,87.5,OneMagnify,MI,54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,sr,M,87500
316,Clinical Data Scientist,4,"Pfizer
4.0","Groton, CT","New York, NY",10000+,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,63000,105000,84,Pfizer,CT,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,84000
317,Data Scientist,4,"Novetta
4.0","Herndon, VA","Mc Lean, VA",501 - 1000,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"Leidos, CACI International, Booz Allen Hamilton",0,0,109000,177000,143,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,data scientist,sr,M,143000
318,"Sr. Data Scientist, Cyber-Security LT Contract",3.2,"Numeric, LLC
3.2","Phila, PA","Chadds Ford, PA",1001 - 5000,2010,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),"Novartis, Baxter, Pfizer",0,0,116000,194000,155,"Numeric, LLC",PA,11,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M,155000
319,Data Engineer,4.2,"IZEA
4.2","Winter Park, FL","Winter Park, FL",51 - 200,2006,Company - Public,Advertising & Marketing,Business Services,$25 to $50 million (USD),"Linqia, Collective Bias",0,0,48000,95000,71.5,IZEA,FL,15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,71500
320,Data Scientist,3.9,"Trace Data
3.9","Oakland, CA","Santa Ana, CA",51 - 200,2000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Novartis, Baxter, Pfizer",0,0,83000,133000,108,Trace Data,CA,21,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,data scientist,sr,M,108000
322,Sr. Scientist - Digital & Image Analysis/Computational Pathology,3.7,"Takeda Pharmaceuticals
3.7","San Diego, CA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,105000,198000,151.5,Takeda Pharmaceuticals,CA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,151500
323,Digital Marketing & ECommerce Data Analyst,3.6,"Vionic Group
3.6","San Rafael, CA","San Rafael, CA",51 - 200,2006,Subsidiary or Business Segment,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,31000,72000,51.5,Vionic Group,CA,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,sr,M,51500
324,Principal Scientist - Immunologist,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,98000,182000,140,Takeda Pharmaceuticals,MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,140000
325,Senior Data Analyst,2.8,"Dodge Data & Analytics
2.8","Hamilton, NJ","Hamilton, NJ",201 - 500,2014,Company - Private,IT Services,Information Technology,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,55000,100000,77.5,Dodge Data & Analytics,NJ,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,M,77500
326,Insurance Financial Data Analyst,4.2,"Clearwater Analytics
4.2","Boise, ID","Boise, ID",501 - 1000,2004,Company - Private,Investment Banking & Asset Management,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,45000,82000,63.5,Clearwater Analytics,ID,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,63500
328,Data Scientist,4,"Tekvalley, Corp.
4.0","San Francisco, CA","Pleasanton, CA",1001 - 5000,2010,Company - Private,IT Services,Information Technology,Less than $1 million (USD),"Novartis, Baxter, Pfizer",0,0,83000,135000,109,"Tekvalley, Corp.",CA,11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,109000
330,Data Scientist,3.5,"BWX Technologies
3.5","Oak Ridge, TN","Lynchburg, VA",5001 - 10000,1850,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,70000,122000,96,BWX Technologies,TN,171,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,data scientist,sr,M,96000
331,Principal Data Scientist with over 10 years experience,3.9,CA-One Tech Cloud,"San Francisco, CA","Fremont, CA",51 - 200,2017,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),"Roche, GlaxoSmithKline, Novartis",0,1,200000,250000,225,CA-One Tech Clou,CA,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,225000
332,Data Engineer,3.2,"PennyMac
3.2","Agoura Hills, CA","Westlake Village, CA",1001 - 5000,2008,Company - Public,Lending,Finance,$500 million to $1 billion (USD),"Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70000,132000,101,PennyMac,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,M,101000
333,Senior Data Scientist,3.3,"Plymouth Rock Assurance
3.3","Woodbridge, NJ","Boston, MA",1001 - 5000,1982,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),"Arbella Insurance, Safety Insurance",0,0,73000,124000,98.5,Plymouth Rock Assurance,NJ,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,98500
334,Data Engineer I - Azure,3.9,"Vermeer
3.9","Pella, IA","Pella, IA",1001 - 5000,1948,Company - Private,Industrial Manufacturing,Manufacturing,$1 to $2 billion (USD),"Caterpillar, John Deere, CNH Industrial",0,0,54000,101000,77.5,Vermeer,IA,73,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,M,77500
335,"Sr. Scientist, Quantitative Translational Sciences",3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,117000,206000,161.5,Takeda Pharmaceuticals,MA,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,161500
337,MED TECH/LAB SCIENTIST - LABORATORY,3.6,"Beebe Healthcare
3.6","Lewes, DE","Lewes, DE",1001 - 5000,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",1,0,21000,34000,56.5,Beebe Healthcare,DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M,27500
339,Sr. Data Scientist II,3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda",1001 - 5000,1948,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,111000,183000,147,Argo Group US,NY,73,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,data scientist,sr,M,147000
341,Data Scientist,3.5,"L&T Infotech
3.5","San Ramon, CA","Mumbai, India",10000+,1997,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Infosys, Accenture, Capgemini",0,0,68000,112000,90,L&T Infotech,CA,24,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,data scientist,sr,M,90000
342,Information Security Data Analyst,4.3,"OceanFirst Financial
4.3","Red Bank, NJ","Toms River, NJ",501 - 1000,1902,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),"Novartis, Baxter, Pfizer",0,0,42000,74000,58,OceanFirst Financial,NJ,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,58000
344,Excel / VBA / sql_ Data Analyst,4.1,"Associated Electric Cooperative
4.1","Springfield, MO","Springfield, MO",501 - 1000,1961,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$1 to $2 billion (USD),"Novartis, Baxter, Pfizer",0,0,44000,78000,61,Associated Electric Cooperative,MO,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M,61000
346,Machine Learning Research Scientist,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA",501 - 1000,1984,College / University,Colleges & Universities,Education,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,81000,159000,120,Software Engineering Institute,PA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P,120000
347,Data Scientist,3.6,"Sotheby's
3.6","New York, NY","New York, NY",1001 - 5000,1744,Company - Public,Auctions & Galleries,Retail,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,95000,161000,128,Sotheby's,NY,277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,128000
348,Data Scientist,3.5,"First Tech Federal Credit Union
3.5","Hillsboro, OR","San Jose, CA",1001 - 5000,1952,Company - Private,Banks & Credit Unions,Finance,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,75000,124000,99.5,First Tech Federal Credit Union,OR,69,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,data scientist,sr,M,99500
349,Data Scientist,3.6,"Amrock
3.6","Detroit, MI","Detroit, MI",1001 - 5000,1997,Company - Private,Real Estate,Real Estate,$500 million to $1 billion (USD),"Novartis, Baxter, Pfizer",0,0,72000,120000,96,Amrock,MI,24,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,96000
350,Data Scientist,2.3,"Vanda Pharmaceuticals
2.3","Washington, DC","Washington, DC",201 - 500,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),"Novartis, Baxter, Pfizer",0,0,76000,126000,101,Vanda Pharmaceuticals,DC,18,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,sr,M,101000
351,Senior Data Scientist,3.9,"Zest AI
3.9","Burbank, CA","Burbank, CA",51 - 200,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),"Novartis, Baxter, Pfizer",0,0,114000,182000,148,Zest AI,CA,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,148000
